,Ga50,Lmax,Depth,Interbirth_interval,Amax,Litter,Offspring_size,Trophic,Temperature,Depth-S,K-S,Amax-S,Trophic-S,Temperature-S,GS,mu_a50__0,mu_a50__1,mu_a50__2,mu_a50__3,mu_a50__4,mu_a50__5,mu_a50__6,mu_a50__7,mu_a50__8,mu_a50__9,mu_a50__10,mu_a50__11,mu_a50__12,mu_a50__13,mu_a50__14,mu_a50__15,mu_a50__16,mu_a50__17,mu_a50__18,mu_a50__19,mu_a50__20,mu_a50__21,mu_S__0,mu_S__1,mu_S__2,mu_S__3,mu_S__4,mu_S__5,mu_S__6,mu_S__7,mu_S__8,mu_S__9,mu_S__10,mu_S__11,mu_S__12,mu_S__13,mu_S__14,mu_S__15,mu_S__16,mu_S__17,mu_S__18,mu_S__19,mu_S__20,mu_S__21,S2
10,7.92150828035294,-1.8864891313836953,4.975165526501096,4.410901949879561,2.602935794470448,3.678777040328671,3.2151627430454774,-0.7057078013271934,-0.07831420141569974,0.24041287907497694,2.381200634408922,1.0957827674064333,-0.674127782174379,-0.624937689122657,1.2937052873476507,2.8355064558311573,1.936381240021159,1.9441844268270463,1.9441844268270463,5.463666169225537,5.463666169225537,5.463666169225537,6.810078729566628,6.810078729566628,6.810078729566628,21.77924835789548,19.255767389388485,19.255767389388485,3.1728499191764756,3.1728499191764756,5.676823379517306,9.068569122452699,13.420454173193837,13.420454173193837,8.277928132288336,1.8470588389055453,10.443920127304825,0.42797359046278094,4.414256862587008,1.1088366788833575,1.1088366788833575,2.1666363886782536,1.2336110460613368,1.2336110460613368,0.7173421260449191,0.7173421260449191,0.8046941612208995,1.0300055970493793,1.6922720449051134,1.6922720449051134,1.4907687247673729,1.4907686802055284,1.1866644256558407,0.3171144585750262,0.3320317917523395,0.3320317917523395,2.0816291564285803,2.438667935235745,0.4441489654877724,0.09981133470985357
11,8.036137546637487,-2.360226346917322,5.355727907505357,4.763478025734228,2.3264393587921535,3.865516985237839,3.684520557287173,-0.8722136860229548,0.023859330558793513,0.42998929068177294,2.2590722255551015,0.7368996338376418,-0.571906292034374,-0.6628979879887243,1.2561607321457025,2.8221494237438804,1.8308881525321548,1.9128749100733113,1.9128749100733113,5.43160986673767,5.43160986673767,5.43160986673767,7.093038514877935,7.093038514877935,7.093038514877935,22.236656262167955,19.546004273385204,19.546004273385204,3.329444595300913,3.329444595300913,5.599243412061014,9.372348373441879,13.4631926617357,13.4631926617357,8.048109444196994,1.9089899107171426,10.899663021326626,0.4492697197611123,4.4158166641376475,1.2799268013131688,1.2799268013131688,2.0279738768010374,1.1428020828803152,1.1428020828803152,0.7117799281513262,0.7117799281513262,0.7946518011301242,1.0098166847753265,1.511700729386792,1.511700729386792,1.4731834002087916,1.4731833579324607,1.1704183375379795,0.3418405623525045,0.33816427269920285,0.33816427269920285,1.8377663227166356,2.3014191172924066,0.37144863369782183,0.09988632642361608
12,8.055652524361856,-2.3554612851737162,5.378029279135752,4.7917972346184055,2.4280022361525497,3.7207816693394524,3.6888259177958336,-1.0493443470684733,0.07591045684963603,0.500230141964936,2.402642250392658,0.8303241769794601,-0.5803178083848994,-0.6506144581164435,1.2344527974484834,2.907416534976538,1.784423142681108,1.8796618397059912,1.8796618397059912,5.424449468085031,5.424449468085031,5.424449468085031,7.078023420327459,7.078023420327459,7.078023420327459,21.866260856601546,19.682574363781356,19.682574363781356,3.4032759674658424,3.4032759674658424,5.408309056093638,9.49554232598761,13.459843013001128,13.459843013001128,8.144934522708219,2.091164484152794,11.168175579613253,0.3375670010740928,4.603472326071156,1.2682883546296206,1.2682883546296206,2.020996191671987,1.079569385184114,1.079569385184114,0.6512217491254824,0.6512217491254824,0.739360349182463,0.995442137870082,1.5311607297133953,1.5311607297133953,1.3764537271133144,1.376453682150211,1.1595506433805927,0.2618362913472161,0.3820969839260266,0.3820969839260266,1.7972640071332633,2.3269447611673204,0.3379460205476629,0.09991113159455302
13,8.06677793286659,-2.4508907644725566,5.36424784668508,5.200863028250338,1.8729687619304232,4.0301664365651675,3.7183460420252312,-0.6237308090445959,0.042170392519003626,0.5195724081930095,2.754223729126941,0.9012228790324605,-0.6080510828124092,-0.5306727772680355,1.3133141159616737,2.4743750433169973,1.7865353232217942,1.8700878457715915,1.8700878457715915,5.539316893404882,5.539316893404882,5.539316893404882,7.357301859449593,7.357301859449593,7.357301859449593,22.486210100262742,19.504907986705017,19.504907986705017,3.502787044673188,3.502787044673188,6.052460236644498,9.409365244282597,13.4253891423393,13.4253891423393,7.7813594429737645,1.5109112085028746,10.671697626318101,0.25838546885922486,5.2568022802308025,1.4335768984050703,1.4335768984050703,2.172366031748967,1.0931791285629655,1.0931791285629655,0.7661702012415529,0.7661702012415529,0.8672062267627442,0.8070069271846083,1.3994945884359586,1.3994945884359586,1.4435971058610333,1.4435970543184258,1.3781624860947912,0.29338644021301385,0.4079792816368917,0.4079792816368917,1.7676145913499455,2.6580335842567275,0.34595215771166415,0.09990821554400414
14,8.06677793286659,-2.4508907644725566,5.36424784668508,5.200863028250338,1.8729687619304232,4.0301664365651675,3.7183460420252312,-0.6237308090445959,0.042170392519003626,0.5195724081930095,2.754223729126941,0.9012228790324605,-0.6080510828124092,-0.5306727772680355,1.3133141159616737,2.4743750433169973,1.7865353232217942,1.8700878457715915,1.8700878457715915,5.539316893404882,5.539316893404882,5.539316893404882,7.357301859449593,7.357301859449593,7.357301859449593,22.486210100262742,19.504907986705017,19.504907986705017,3.502787044673188,3.502787044673188,6.052460236644498,9.409365244282597,13.4253891423393,13.4253891423393,7.7813594429737645,1.5109112085028746,10.671697626318101,0.25838546885922486,5.2568022802308025,1.4335768984050703,1.4335768984050703,2.172366031748967,1.0931791285629655,1.0931791285629655,0.7661702012415529,0.7661702012415529,0.8672062267627442,0.8070069271846083,1.3994945884359586,1.3994945884359586,1.4435971058610333,1.4435970543184258,1.3781624860947912,0.29338644021301385,0.4079792816368917,0.4079792816368917,1.7676145913499455,2.6580335842567275,0.34595215771166415,0.09990821554400414
15,7.951378619104734,-2.0844002655330387,5.022766214669686,4.7266243876702285,2.4506274903732477,3.8721901346330916,3.4404840214619874,-0.8517467254100378,0.17986398419266436,0.5798037669924404,2.6592201266659847,0.8125699075379749,-0.6134373049899952,-0.7645615819833002,1.366805942037556,2.6871410985066304,1.7280315652960911,1.7555184571842621,1.7555184571842621,5.387519069090106,5.387519069090106,5.387519069090106,7.045579373239178,7.045579373239178,7.045579373239178,21.87922031053855,19.326068348094232,19.326068348094232,3.278754844445344,3.278754844445344,5.739793495765108,9.425294964727009,13.368816096267064,13.368816096267064,8.123680567182959,1.8814755778319245,10.708081221486223,0.38824813351867704,5.149328368708331,1.4579805030235071,1.4579805030235071,2.24563725278572,1.203675591124979,1.203675591124979,0.7324762557531508,0.7324762557531508,0.83002716628483,1.1051166882669974,1.6376308728398823,1.6376308728398823,1.567383646394466,1.567383596629758,1.302783579434958,0.276164778358878,0.37146184923114095,0.37146184923114095,1.9595846295335542,2.5577898768640863,0.31383286410066036,0.09983018215784681
16,7.937576881812183,-2.180196500544111,5.416499506256281,5.042735500950127,2.0455043114701,3.623103701412085,3.3993672526600602,-0.5737022249630308,-0.23776170172069067,0.7464742723634253,3.02625692893084,1.0740374508754837,-0.8738251807467008,-0.6539296830062667,1.3774530859148,2.458921708472301,1.8428588011167466,1.9134539632608873,1.9134539632608873,5.517088979674118,5.517088979674118,5.517088979674118,6.9531876639250605,6.9531876639250605,6.9531876639250605,21.83683256278075,19.585978340310003,19.585978340310003,3.353118923893197,3.353118923893197,5.732291322647407,8.999931593589343,13.447418267821945,13.447418267821945,7.888815284462717,1.3574058006347458,10.498865404794419,0.2602965752685314,5.654449197113672,1.4536058958754094,1.4536058958754094,2.2349321250330725,1.0491545105132436,1.0491545105132436,0.6221630585801625,0.6221630585801625,0.7331783581259481,0.8771253162035548,1.7576716535944215,1.7576716535944215,1.4934202989802727,1.4934202423468295,1.1806773265495532,0.356383455462152,0.4184739206539641,0.4184739206539641,2.0122089406332475,2.9159222809631764,0.4898156950111941,0.09996020304049184
17,7.88428977078606,-1.7845038569863412,4.970189750782209,3.7535623956014295,2.512898328468124,2.515445048395721,4.093961489276811,0.4547657186606631,-0.9537216382547635,0.5905741318065852,1.3541011304141466,0.0847246086135357,-0.3866539942271986,-0.47678592239233997,0.9641991158556477,3.4846828795517855,1.9210496104376718,2.0229347879935267,2.0229347879935267,5.847602184638855,5.847602184638855,5.847602184638855,7.1735501098274845,7.1735501098274845,7.1735501098274845,21.938260860856822,19.299127180916617,19.299127180916617,2.968631763906522,2.968631763906522,5.109371600602412,7.580963410615545,13.198340079157957,13.198340079157957,8.351675886638743,1.298932604722467,9.727913596519617,0.5321659557246395,3.0942038157283767,1.2145330552853444,1.2145330552853444,1.297231344732921,0.7666541842509252,0.7666541842509252,0.5826689594033209,0.5826689594033209,0.6323428457052757,0.7673577787572701,1.055739482951636,1.055739482951636,1.136695510311624,1.1366954849709436,0.8004952971916303,0.5316263001421296,0.40787045695941737,0.40787045695941737,1.1509303328223184,1.6206676594325076,0.4570359456033271,0.09997052017085348
18,8.003258778917635,-2.647556188581789,5.007910737497251,3.7400865939758865,2.9660384964612803,2.6673812706318376,4.52223705596067,0.2116739223407796,-0.8040267529073788,0.8822443978962977,1.9403098449436715,-0.046614402985281536,-0.5096127614824912,-0.6275285507957604,1.1579908859309491,3.728493332401789,1.8870340420797334,2.1425140901708284,2.1425140901708284,6.059509251531491,6.059509251531491,6.059509251531491,7.297552579038404,7.297552579038404,7.297552579038404,22.254277008104264,19.254857086365924,19.254857086365924,3.0076645342395345,3.0076645342395345,5.072932622289896,7.399863322651852,13.309475816755326,13.309475816755326,8.141954700829551,1.748101181450865,10.338828379607113,0.5479422040067495,4.327809956816284,1.634404272541501,1.634404272541501,1.6061419770989651,0.8458707795772473,0.8458707795772473,0.6750203363224703,0.6750203363224703,0.746198720612584,0.7516904279471905,1.101510751778581,1.101510751778581,1.4393851408990246,1.4393851045880206,0.9986322856612921,0.5902442651776321,0.34090757109025954,0.34090757109025954,1.2868769873839034,2.136171199360059,0.40989379830905986,0.09998335492553648
19,7.839881378410497,-2.039916971366361,5.0319955692134855,3.5109949281528716,2.624523967552683,2.5216723677497703,4.287282086051111,0.41761146328815735,-0.83904536090883,0.6651796548069422,1.3045525312901336,-0.00627199830933074,-0.3673814237985453,-0.6946913348455218,1.0539882671645764,3.663999870131091,2.024403198897519,2.175539204016714,2.175539204016714,5.7527633457745155,5.7527633457745155,5.7527633457745155,7.155806380497163,7.155806380497163,7.155806380497163,21.875001480825098,18.94517668568611,18.94517668568611,2.8158721650098286,2.8158721650098286,4.969152167085914,7.450755402357068,13.190274344555975,13.190274344555975,8.100644550702219,1.5510379732465798,9.86296170443315,0.6660765234873791,3.111975098340103,1.301084321092148,1.301084321092148,1.4149915893583231,0.9038290460261107,0.9038290460261107,0.5947417462547973,0.5947417462547973,0.6425979902669516,1.0865761460095475,1.2932508273005476,1.2932508273005476,1.278016635730649,1.2780166113172222,0.7999265471251931,0.527858452416303,0.42540858258141667,0.42540858258141667,1.3403410721025568,1.5679234606490309,0.4368127043073836,0.09980588898111088
20,7.990078804670942,-2.18881492154228,5.252801592356783,3.92393698575058,2.848175021874931,2.9910761850729384,4.196645123619877,0.0534418593073644,-0.3824673976121386,0.3724033011611493,1.5705965857967268,0.4199071520256111,-0.3864985586164595,-0.5523965651482179,1.0476457021545844,3.3413749247141222,1.904260062708729,2.038468089788844,2.038468089788844,5.618464081051396,5.618464081051396,5.618464081051396,7.205651251970137,7.205651251970137,7.205651251970137,22.37875157956692,19.498138702997178,19.498138702997178,2.7097399909250823,2.7097399909250823,5.222295624066062,8.142373512464529,13.795838566246086,13.795838566246086,8.086758810168256,1.6578910018521504,10.49131148824097,0.5011183108166949,3.287154851578886,1.1069598776105516,1.1069598776105516,1.5849371111135673,0.9695305819868423,0.9695305819868423,0.6389754218829818,0.6389754218829818,0.6965912339348069,0.9456677549366919,1.2494953281192491,1.2494953281192491,1.2267703644797687,1.2267703350875871,0.9563028786607194,0.38243783556741306,0.37401210879388064,0.37401210879388064,1.4546988742054734,1.7309933929613273,0.376815867270914,0.0999446317210646
21,7.934744404234652,-1.9184218859606246,5.099834644460453,3.737770722647597,2.234590118384698,2.39197489031845,4.466475880701387,0.6871502864524337,-1.0916028794017363,0.4270125425631229,1.3739213510099413,0.2826719223539682,-0.47218855044419933,-0.46469602357089085,1.008105384704274,3.640696671039115,1.9576149682704997,2.0977416982269323,2.0977416982269323,5.920376704314974,5.920376704314974,5.920376704314974,7.4338290913511615,7.4338290913511615,7.4338290913511615,22.199648818449965,19.28993727320136,19.28993727320136,3.0470427942487026,3.0470427942487026,5.059290457477922,7.44074199676588,13.107018561256865,13.107018561256865,8.23954760550697,1.2157752217171236,9.664963113068742,0.5872253580902084,3.014585676572682,1.107401838795425,1.107401838795425,1.404976956355989,0.866633643016099,0.866633643016099,0.6178380510661465,0.6178380510661465,0.668239022932275,0.7834987157129123,1.1820295049592255,1.1820295049592255,1.2192882972820391,1.2192882715704427,0.8089844232724523,0.5700576200940596,0.3669669116041955,0.3669669116041955,1.3604800923216724,1.7254939579602666,0.5344601724468484,0.09981516766579693
22,7.918744918200536,-1.9183188501584068,5.07380478419228,3.837401452513741,2.234851786681362,2.532907192285402,4.195863942081632,0.39815766666630137,-1.283773988343779,0.3196958443457557,1.2269567941227697,0.1037147466067241,-0.3491731078223256,-0.4593568781341927,1.0628992059376943,3.5975238006050616,1.936016949638395,2.062314049378494,2.062314049378494,5.9785521642832755,5.9785521642832755,5.9785521642832755,7.173074517426995,7.173074517426995,7.173074517426995,22.16874329177746,19.41672468373305,19.41672468373305,3.262772069944848,3.262772069944848,4.9999372311040915,7.505182865205652,12.873568983294241,12.873568983294241,8.474345335615192,1.2372236236215182,9.607775485012349,0.7101582172312851,2.915148492386716,1.2119708209124105,1.2119708209124105,1.472123399407331,0.9913651774120158,0.9913651774120158,0.7784420188260589,0.7784420188260589,0.8234517384989349,0.8252900078449312,1.0561209864394654,1.0561209864394654,1.3533252545750913,1.353325231613793,0.9788662703864038,0.6316538846944935,0.3570685253000331,0.3570685253000331,1.3396023691034087,1.6842700540392959,0.5066325530676246,0.09987572894871594
23,7.980997519803297,-2.6742711939621184,4.738111704174679,3.5550627954306755,3.0280532339007324,2.553154820346017,4.670472700775706,0.3660059576213832,-0.9765436291971449,0.7082291445795447,1.547030518434442,-0.07074405540437055,-0.3938684790992797,-0.6827841368090934,1.1306175695700371,3.9144839448847275,1.8082027070160889,2.0800906755278676,2.0800906755278676,6.223478576543957,6.223478576543957,6.223478576543957,7.382258971589651,7.382258971589651,7.382258971589651,22.309651993306606,19.073461203134563,19.073461203134563,3.097222213357159,3.097222213357159,5.042064297017923,7.091329536175026,13.000682475639616,13.000682475639616,8.273718222902518,1.740289206480746,10.08207974816967,0.667688165318016,3.6284799295561747,1.4809977617177403,1.4809977617177403,1.5520007012840384,0.9458280593640869,0.9458280593640869,0.6916207754324895,0.6916207754324895,0.7483720891655068,0.9760591893019238,1.1898982715131783,1.1898982715131783,1.4204972586724696,1.420497229721304,0.9540412409671335,0.5717807276784403,0.3709012607884962,0.3709012607884962,1.3485541036060056,1.8171661867792646,0.4099574508585603,0.09979412793275444
24,7.929315693412684,-1.7933566413116193,4.956246336476754,4.306312429936269,2.7247501709554465,3.1836754124052113,3.4857248406641874,-0.3164646139285451,-0.22160440724747985,0.4018088928939198,2.174568092530349,0.6272107884338938,-0.41546115236780384,-0.3713697293049496,1.1754645298326165,2.9513682893248663,1.830987635279952,1.86912322309595,1.86912322309595,5.585626055860554,5.585626055860554,5.585626055860554,6.983832656869089,6.983832656869089,6.983832656869089,21.619365805788043,19.454313332285565,19.454313332285565,3.03256604817372,3.03256604817372,5.501761466651802,8.651458774981219,13.558327858300439,13.558327858300439,8.306968723510678,1.64736414552929,10.39863335211294,0.3316270918580356,4.354933079801295,1.3363460863235355,1.3363460863235355,1.8507454030186485,0.9986848457273152,0.9986848457273152,0.8004983143838613,0.8004983143838613,0.8802702352234624,0.7140314408008436,1.1092113223651592,1.1092113223651592,1.2828632947561587,1.2828632540612401,1.3143989744117632,0.37431491033636566,0.4673778898922346,0.4673778898922346,1.435375824609586,2.2384073718205144,0.37615185823544295,0.09980746287598674
